x0,l0,E0,,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277,P278,P279,P280,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P292,P293,P294,P295,P296,P297,P298,P299,P300,
4.87583973,1.67133062,6.5271709, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000002,-0.00000001,-0.00000004,0.00000002,0.0000001,-0.00000005,-0.00000022,0.00000014,0.0000005,-0.00000032,-0.00000111,0.00000072,0.00000242,-0.0000015,-0.00000519,0.00000294,0.00001089,-0.00000534,-0.00002235,0.0000088,0.0000447,-0.00001245,-0.00008671,0.00001274,0.00016228,-0.00000001,-0.0002912,-0.00004738,0.00049715,0.00017126,-0.00079959,-0.00044188,0.00119548,0.0009593,-0.00162846,-0.00183444,0.00195398,0.00313677,-0.00191804,-0.00479135,0.00121457,0.0064916,0.00040332,-0.00758352,-0.00272683,0.00747605,0.00529369,-0.00532806,-0.00615156,0.00285478,0.00629837,0.00188669,-0.00015083,0.00195145,0.00397836,0.00823265,0.01554649,0.01986232,0.02308942,0.03574526,0.05634571,0.07356089,0.08968081,0.11679779,0.1537634,0.18943575,0.21813525,0.23411645,0.22841369,0.20433371,0.17590765,0.14698145,0.11393648,0.08316424,0.06251631,0.04721332,0.03216717,0.02079362,0.01238547,0.0026676,-0.00308768,0.00024404,0.00422525,0.00170956,-0.00177307,-0.00249169,-0.00301961,-0.0011872,0.0038894,0.00419673,-0.00145068,-0.0026849, 
5.03702368,3.40931558,4.52970152, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,-0.00000001,0.00000002,0.00000002,-0.00000004,-0.00000006,0.00000011,0.00000016,-0.00000028,-0.00000045,0.00000066,0.0000012,-0.00000148,-0.00000311,0.00000307,0.00000784,-0.00000565,-0.00001889,0.00000889,0.00004383,-0.00000845,-0.00009416,-0.00000493,0.00019481,0.00007217,-0.000349,-0.00022525,0.00062345,0.00069404,-0.00075424,-0.0012727,0.00118016,0.00318562,0.00039561,-0.00310503,0.00087066,0.00929498,0.00976209,0.00258147,0.0048354,0.02290321,0.03958947,0.04310745,0.04904275,0.07459629,0.11081203,0.1416838,0.17067908,0.20557395,0.23631029,0.24889924,0.24287253,0.22067916,0.1821835,0.13906176,0.10900105,0.09063686,0.06960826,0.04620058,0.03059355,0.02079638,0.01060601,0.00431662,0.00374919,0.00114961,-0.00315546,-0.00088384,0.00382091,0.00112,-0.00386195,-0.00239035,0.00068521,0.00059035,0.0017806,0.00290345,-0.00162161,-0.00526596,-0.00060198,0.00425505,0.00207613,-0.00069182,-0.00079097,-0.00235954,-0.00228097,0.00272787,0.00431341,-0.00099491,-0.0034838,-0.00054989,0.00053389,0.00037215,0.00225308,0.00105224,-0.00320714,-0.00210721,0.00236192,0.00170939,-0.0008514,-0.00007466,-0.00029055,-0.00176751, 
6.19622067,2.53347193,1.37275231, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000001,0,0.00000004,-0.00000001,-0.00000008,0.00000003,0.00000019,-0.00000011,-0.00000043,0.0000003,0.00000092,-0.00000077,-0.00000194,0.00000181,0.00000403,-0.00000402,-0.00000825,0.00000845,0.00001665,-0.00001687,-0.00003311,0.00003187,0.00006475,-0.00005665,-0.00012404,0.00009372,0.00023157,-0.00014135,-0.00041822,0.00018677,0.0007252,-0.00019325,-0.00119272,0.00009107,0.00184511,0.00024706,-0.00261407,-0.00092913,0.00338449,0.00215873,-0.00362324,-0.00350556,0.00345819,0.00549346,-0.00091129,-0.00446962,0.00078956,0.0068838,0.00775002,0.00661413,0.00686189,0.01113357,0.02390479,0.04118535,0.05142846,0.05862648,0.08171291,0.12088105,0.15528902,0.18147837,0.21661252,0.25897011,0.28456984,0.28310301,0.26189911,0.22417416,0.17519037,0.13212119,0.10274104,0.07695797,0.05166279,0.0350585,0.02506775,0.01362578,0.00424319,0.00100907,-0.0018451,-0.00445895,-0.00047352,0.00466898,0.00165839, 
5.28311456,2.32612418,3.03754427, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000003,0.00000001,0.00000006,-0.00000003,-0.00000016,0.00000009,0.00000037,-0.00000022,-0.00000085,0.00000051,0.00000194,-0.00000111,-0.00000432,0.00000223,0.00000944,-0.00000412,-0.00002012,0.00000666,0.00004167,-0.00000854,-0.00008347,0.00000493,0.00016067,0.000017,-0.00029473,-0.00008595,0.00051037,0.00025809,-0.00082193,-0.00062557,0.00120954,0.00132225,-0.00156048,-0.00246346,0.00166787,0.00413881,-0.0010707,-0.00598598,-0.00034831,0.00789977,0.00354854,-0.00752639,-0.0055944,0.00797146,0.01153002,0.00117277,-0.00280122,0.00824135,0.01983775,0.02380847,0.0296123,0.04291913,0.05959345,0.08070554,0.10999456,0.14204189,0.17266422,0.20816186,0.24662674,0.26842716,0.26104781,0.23389156,0.1992421,0.16068672,0.12386002,0.09548171,0.07225328,0.04939443,0.03206158,0.02328838,0.01524367,0.00433936,-0.00221071,-0.0015927,0.00044671,0.00139814,0.00207342,-0.00000583,-0.00437457,-0.00430826,0.00128633,0.00462243,0.00215769,-0.0014533,-0.00282894,-0.0022467, 
6.09359774,1.74855418,1.10378784, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000002,-0.00000004,-0.00000003,0.00000009,0.00000006,-0.00000021,-0.0000001,0.00000047,0.00000015,-0.00000103,-0.00000021,0.00000219,0.00000025,-0.00000454,-0.00000023,0.00000918,0.0000001,-0.00001811,0.00000011,0.00003483,-0.00000006,-0.00006528,-0.00000157,0.00011899,0.0000084,-0.00021034,-0.00002892,0.00035917,0.00008057,-0.00058934,-0.00019545,0.00092295,0.00042584,-0.0013672,-0.00084514,0.00189273,0.00153621,-0.00240571,-0.0025544,0.00273187,0.00386584,-0.00262705,-0.00524802,0.0018965,0.00628751,-0.00048248,-0.00628769,-0.00104445,0.0050442,0.00228418,-0.00182216,-0.00080676,-0.00005676,-0.00004186,0.00503729,0.00917056,0.0038114,0.00025655,0.01203185,0.02744815,0.03115627,0.03413438,0.05244767,0.07940745,0.1035123,0.12879588,0.1611852,0.19897468,0.240395,0.27762717,0.29222637,0.2769791,0.2454189,0.20812901,0.16474545,0.1218979,0.08974778,0.06548904, 
6.71025563,2.86811917,4.30631635, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,-0.00000001,-0.00000001,0.00000003,0.00000003,-0.00000007,-0.00000008,0.00000019,0.00000021,-0.00000045,-0.00000053,0.00000106,0.00000134,-0.00000237,-0.0000033,0.00000503,0.00000797,-0.00001003,-0.00001871,0.00001849,0.00004245,-0.00003049,-0.00009214,0.00004201,0.0001901,-0.00003697,-0.00036791,-0.00002384,0.00066412,0.00022965,-0.00108433,-0.00070495,0.00160325,0.00169439,-0.00190574,-0.00314746,0.00191563,0.00556211,-0.0000569,-0.00660594,-0.00105316,0.01008355,0.00908272,-0.00157068,-0.00114858,0.01434533,0.02659591,0.02821683,0.03346908,0.05115639,0.07405941,0.09861897,0.12958608,0.16483225,0.19758708,0.22763259,0.25089163,0.25181297,0.22514696,0.18790771,0.15524525,0.12541942,0.09658815,0.07348675,0.05434744,0.03489568,0.02073616,0.01550563,0.0102977,0.00118872,-0.00284177,0.00032827,0.0019785,0.00060847,0.00050431,-0.00090567,-0.00425441,-0.00221119,0.00410651,0.00420861,-0.00128963,-0.0030979,-0.00152304,-0.00070615,0.00173431,0.00418298,0.00047402,-0.00463855,-0.0025086,0.00217099,0.00215931,0.00084206,0.00039525,-0.00214858,-0.00304604,0.00141303,0.00380349, 
3.85130576,0.26218073,8.35325098, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000001,-0.00000002,-0.00000003,0.00000005,0.00000005,-0.00000012,-0.0000001,0.00000027,0.00000019,-0.00000058,-0.00000035,0.00000123,0.00000065,-0.00000253,-0.0000012,0.00000506,0.00000225,-0.00000989,-0.0000043,0.00001883,0.00000835,-0.00003486,-0.00001644,0.00006268,0.00003254,-0.00010919,-0.00006403,0.00018367,0.00012403,-0.00029699,-0.00023429,0.00045888,0.00042818,-0.00067205,-0.00075188,0.0009222,0.00126034,-0.0011648,-0.00200347,0.00131275,0.00299805,-0.00123497,-0.0041858,0.00078061,0.00538972,0.00015703,-0.00629718,-0.00153822,0.00651303,0.00307359,-0.00571278,-0.00419625,0.00388305,0.00422409,-0.00149995,-0.00269204,-0.00046076,-0.00011677,0.00113497,0.00331748,0.00005425,-0.00499346,-0.00146394,0.00570286,0.00388336,-0.00227273,-0.00054931,0.00530618,0.00659949,0.00737577,0.0118687,0.01601427,0.02225529,0.03738587,0.05475513,0.06561341,0.07940027,0.10749706,0.14355976, 
5.43522042,2.78864963,3.6636009, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000001,-0.00000001,0.00000004,0.00000002,-0.0000001,-0.00000005,0.00000026,0.00000012,-0.00000064,-0.00000031,0.00000152,0.00000082,-0.00000345,-0.00000216,0.00000757,0.00000562,-0.00001586,-0.00001422,0.00003154,0.0000347,-0.00005869,-0.0000808,0.00010061,0.00017877,-0.00015241,-0.00037038,0.00019146,0.00072099,-0.00013872,-0.00127549,-0.00011871,0.00210383,0.00091105,-0.00290076,-0.00218378,0.00384385,0.005006,-0.00265762,-0.0062932,0.00323183,0.01249695,0.00669835,-0.00255737,0.00487534,0.02320263,0.03220504,0.03332859,0.04456804,0.06844102,0.09400662,0.12095871,0.15518135,0.19167046,0.22296029,0.24870776,0.2618311,0.24777563,0.20967569,0.16935023,0.13727331,0.10744073,0.07971628,0.05954561,0.04293387,0.02579669,0.01464989,0.01085915,0.00503831,-0.00282724,-0.00299744,0.00221128,0.00253428,-0.00048032,-0.00101356,-0.00197865,-0.00358933,0.00019764,0.00542121,0.00265461,-0.00349528,-0.0033852,-0.00017649,0.000777,0.00219801,0.00302394,-0.00123054,-0.00477252,-0.00095462,0.00336329,0.00177035,-0.00043104,-0.00041095, 
4.80724352,4.72201514,7.95803495, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000002,-0.00000001,0.00000007,0.00000008,-0.00000015,-0.00000018,0.00000057,0.00000102,-0.00000058,-0.00000163,0.00000361,0.00001056,0.00000394,-0.0000076,0.0000201,0.00008701,0.00009773,0.00003424,0.00013607,0.00058511,0.0010096,0.00098741,0.00129109,0.00339031,0.00684528,0.00923671,0.01101019,0.01769812,0.03251204,0.04939088,0.06169583,0.07638567,0.10702923,0.15065705,0.18679208,0.20487256,0.21476149,0.22141212,0.21076838,0.17561826,0.13430687,0.10604118,0.08723158,0.06825777,0.0517461,0.03935585,0.02414328,0.0082554,0.00341181,0.00714128,0.00536283,-0.00117445,-0.00138675,0.00181027,-0.00024799,-0.00246249,0.00062755,0.00151447,-0.00201212,-0.00086029,0.00355578,0.00110863,-0.00390598,-0.00161884,0.00229112,0.00073295,-0.00003819,0.00185464,-0.00079941,-0.00427821,-0.00015586,0.00436566,0.00116482,-0.00198109,-0.0003875,-0.00082011,-0.00198615,0.00193316,0.00387953,-0.00120939,-0.00348673,0.00024263,0.00103403,-0.00042927,0.00160654,0.00154054,-0.00277945,-0.00219124,0.00233667,0.00141682,-0.00126854,0.00041488,0.0004607,-0.00210695,-0.00001817,0.00273638,-0.00038813,-0.00218892,0.00088781,0.00089033,-0.00128045,0.00063351,0.0013565,-0.00187429,-0.00109311,0.00233094,0.00052124,-0.00172972,0.00040121,0.00039969,-0.00150807,0.00089928,0.00235425,-0.00127467,-0.00189788,0.00125619,0.00080804,-0.00005661,0.00240188,0.0018052,-0.00071425,0.00244753,0.00660509,0.00645656, 
5.47628043,2.47335898,2.19239875, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0.00000001,-0.00000002,-0.00000001,0.00000004,0.00000003,-0.00000011,-0.00000005,0.00000027,0.00000011,-0.00000063,-0.00000021,0.00000145,0.00000045,-0.00000324,-0.00000099,0.00000701,0.00000234,-0.00001471,-0.00000571,0.00002982,0.00001406,-0.00005808,-0.000034,0.00010807,0.00007943,-0.00019018,-0.00017687,0.00031263,0.00037292,-0.00046853,-0.00073591,0.00061863,0.00135741,-0.0006419,-0.00228506,0.00036573,0.00355011,0.00061264,-0.00470929,-0.00221181,0.00580317,0.00543272,-0.00430914,-0.00674325,0.00440518,0.01260519,0.0062301,-0.00138296,0.00566696,0.0213338,0.03117007,0.03577174,0.04624024,0.06689999,0.09378349,0.12331712,0.15531911,0.190664,0.22784602,0.25995022,0.27628348,0.26883425,0.23791734,0.19396488,0.15224407,0.1202012,0.09284561,0.06592667,0.04459738,0.03168917,0.02100823,0.00997766,0.00329205,0.00046332,-0.00265441,-0.00270241,0.00254081,0.00428339,-0.00167745,-0.00556701,-0.00217169,0.00154199,0.00238892,0.00285589,0.00067129, 
3.82603782,1.76363307,3.75111936, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,-0.00000001,-0.00000002,0.00000003,0.00000006,-0.00000009,-0.00000013,0.00000021,0.00000028,-0.00000049,-0.00000062,0.00000109,0.00000135,-0.00000236,-0.00000293,0.0000049,0.00000633,-0.00000978,-0.00001352,0.00001865,0.00002839,-0.00003371,-0.00005833,0.00005715,0.00011647,-0.00008908,-0.00022453,0.00012306,0.00041485,-0.00013747,-0.00072875,0.00008287,0.00120597,0.00013216,-0.00185737,-0.00064412,0.00262185,0.00161449,-0.00330313,-0.00313527,0.00357463,0.00514587,-0.00295039,-0.00710629,0.00132745,0.00852199,0.00161189,-0.00758568,-0.00334795,0.00653386,0.00662527,0.00061924,0.00056759,0.00558206,0.00986991,0.01549956,0.02364757,0.03073622,0.04040497,0.06001907,0.0848271,0.1063869,0.13095275,0.16792365,0.20970231,0.24143693,0.25717152,0.25407394,0.22956903,0.19213968,0.15568777,0.12261629,0.09007285,0.06373266,0.04776867,0.03517068,0.02126928,0.01029823,0.00328515,-0.00218109,-0.002863,0.00210223,0.00411646,-0.00046962,-0.00405694,-0.00295044,-0.00105073, 
5.7288147,4.10764593,4.6083362, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000002,-0.00000001,0.00000006,0.00000004,-0.00000016,-0.00000013,0.00000045,0.00000046,-0.00000105,-0.00000131,0.00000271,0.00000457,-0.00000454,-0.00001043,0.00001191,0.00003575,-0.00000277,-0.00005753,0.00003178,0.00021923,0.00015878,-0.00014434,0.00005551,0.00106142,0.00161079,0.00079217,0.00080175,0.00444116,0.00942253,0.0106547,0.01054742,0.01918681,0.03851593,0.05612189,0.06527454,0.0804833,0.11683971,0.16335873,0.19752176,0.2177673,0.23662872,0.24903952,0.23671811,0.20042461,0.15992541,0.12581576,0.09650161,0.07458989,0.06131878,0.04630394,0.02489169,0.00978925,0.00795245,0.00766509,0.00193783,-0.00113063,0.00066335,-0.00004403,-0.00182943,0.00083815,0.00209311,-0.00245882,-0.00358812,0.00215676,0.00403662,-0.00052435,-0.00223714,-0.00063409,-0.00122894,-0.00032312,0.00384243,0.00271732,-0.00359889,-0.00396766,0.00115319,0.00230409,0.00089214,0.00131747,-0.00067654,-0.00410613,-0.00114831,0.00409415,0.00230287,-0.00179126,-0.00127579,-0.00063161,-0.00128592,0.00148771,0.00336801,-0.00084379,-0.0034686,-0.00002639,0.0016936,0.00006554,0.00065914,0.00073475,-0.00225547,-0.00159445,0.00251142,0.00170976,-0.00164691,-0.00078884,0.00034408,-0.00083532, 
